benchmark,task_type,gov_config,seed,adversarial_fraction,screening_strength,p,completion_rate,efficiency,fidelity,capability_ratio,safety_score,gov_audit_rate,gov_circuit_breaker_enabled,gov_circuit_breaker_sensitivity,gov_min_stake,gov_bandwidth_cap,gov_confirmation_gates,capability
distributed_allocation_v1,coordination,light_screen_0.7,9,0.2,0.7,0.9739083915048228,0.9673854893810285,1.0,0.9673854893810285,0.9673854893810285,0.1934770978762057,0.15,False,,1.0,85,0,0.9706469404429257
distributed_allocation_v1,coordination,tight_screen_0.7,10,0.2,0.7,0.7137266145285424,0.842158268160678,0.2,0.842158268160678,0.842158268160678,0.1684316536321356,0.8,True,0.6,6.0,30,2,0.7779424413446102
distributed_allocation_v1,coordination,moderate_screen_0.7,10,0.2,0.7,0.8120417171416199,0.9525521464270248,0.25,0.9525521464270248,0.9525521464270248,0.19051042928540496,0.5,True,0.4,4.0,50,1,0.8822969317843223
distributed_allocation_v1,coordination,light_screen_0.7,10,0.2,0.7,0.9872752197719208,0.984094024714901,1.0,0.984094024714901,0.984094024714901,0.1968188049429802,0.15,False,,1.0,85,0,0.9856846222434109
distributed_allocation_v1,coordination,tight_screen_0.7,11,0.2,0.7,0.7531775782695813,0.8914719728369767,0.2,0.8914719728369767,0.8914719728369767,0.17829439456739535,0.8,True,0.6,6.0,30,2,0.822324775553279
distributed_allocation_v1,coordination,moderate_screen_0.7,11,0.2,0.7,0.7874095578928408,0.921761947366051,0.25,0.921761947366051,0.921761947366051,0.1843523894732102,0.5,True,0.4,4.0,50,1,0.8545857526294459
distributed_allocation_v1,coordination,light_screen_0.7,11,0.2,0.7,0.9775764054410512,0.9719705068013141,1.0,0.9719705068013141,0.9719705068013141,0.19439410136026283,0.15,False,,1.0,85,0,0.9747734561211826
distributed_allocation_v1,coordination,tight_screen_0.7,12,0.2,0.7,0.792001951199753,0.9400024389996913,0.2,0.9400024389996913,0.9400024389996913,0.18800048779993828,0.8,True,0.6,6.0,30,2,0.8660021950997221
distributed_allocation_v1,coordination,moderate_screen_0.7,12,0.2,0.7,0.7905194164842959,0.92564927060537,0.25,0.92564927060537,0.92564927060537,0.185129854121074,0.5,True,0.4,4.0,50,1,0.8580843435448329
distributed_allocation_v1,coordination,light_screen_0.7,12,0.2,0.7,0.9852567676213912,0.9815709595267392,1.0,0.9815709595267392,0.9815709595267392,0.19631419190534785,0.15,False,,1.0,85,0,0.9834138635740651
distributed_allocation_v1,coordination,tight_screen_0.7,13,0.2,0.7,0.7394903265520525,0.8743629081900656,0.2,0.8743629081900656,0.8743629081900656,0.1748725816380131,0.8,True,0.6,6.0,30,2,0.806926617371059
distributed_allocation_v1,coordination,moderate_screen_0.7,13,0.2,0.7,0.7031084844537072,0.8163856055671339,0.25,0.8163856055671339,0.8163856055671339,0.1632771211134268,0.5,True,0.4,4.0,50,1,0.7597470450104206
distributed_allocation_v1,coordination,light_screen_0.7,13,0.2,0.7,0.9883183627755192,0.9853979534693992,1.0,0.9853979534693992,0.9853979534693992,0.19707959069387984,0.15,False,,1.0,85,0,0.9868581581224591
distributed_allocation_v1,coordination,tight_screen_0.7,14,0.2,0.7,0.7939703914537724,0.9424629893172154,0.2,0.9424629893172154,0.9424629893172154,0.18849259786344308,0.8,True,0.6,6.0,30,2,0.8682166903854939
distributed_allocation_v1,coordination,moderate_screen_0.7,14,0.2,0.7,0.7539520125281116,0.8799400156601395,0.25,0.8799400156601395,0.8799400156601395,0.1759880031320279,0.5,True,0.4,4.0,50,1,0.8169460140941255
distributed_allocation_v1,coordination,light_screen_0.7,14,0.2,0.7,0.9841574732940319,0.98019684161754,1.0,0.98019684161754,0.98019684161754,0.196039368323508,0.15,False,,1.0,85,0,0.9821771574557859
distributed_allocation_v1,coordination,tight_screen_0.7,15,0.2,0.7,0.7149959062621143,0.8437448828276428,0.2,0.8437448828276428,0.8437448828276428,0.16874897656552856,0.8,True,0.6,6.0,30,2,0.7793703945448786
distributed_allocation_v1,coordination,moderate_screen_0.7,15,0.2,0.7,0.724157628466193,0.8426970355827413,0.25,0.8426970355827413,0.8426970355827413,0.16853940711654827,0.5,True,0.4,4.0,50,1,0.7834273320244671
distributed_allocation_v1,coordination,light_screen_0.7,15,0.2,0.7,0.979542608732056,0.9744282609150701,1.0,0.9744282609150701,0.9744282609150701,0.194885652183014,0.15,False,,1.0,85,0,0.976985434823563
distributed_allocation_v1,coordination,tight_screen_0.7,16,0.2,0.7,0.7559694199637519,0.8949617749546899,0.2,0.8949617749546899,0.8949617749546899,0.178992354990938,0.8,True,0.6,6.0,30,2,0.8254655974592209
