mode,detection,write_pref,side_host_attention,side_routing,side_task_overlap,side_deadline_pressure,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value
deletion,0.0,0.7,,overlap,0.1,0.5,44,30,False,0.12662050020709387,0.1267799643003876,0.0,0.696,0.30198019801980197,False,True,0,0,1.0,0,47,0.0,0.3,42,0.0,0.0,0.0,0.0,0.0907067705148107
deletion,0.0,0.7,,overlap,0.1,0.5,44,31,False,0.1324653751553204,0.1325849732252907,0.0,0.6976744186046512,0.3014354066985646,False,True,0,0,1.0,1,39,0.025,0.35,43,0.0,0.0,0.0,0.0,0.14174798786851797
deletion,0.0,0.7,,overlap,0.1,0.5,44,32,False,0.14309903136649033,0.14318872991896803,0.0,0.7111111111111111,0.29767441860465116,False,True,0,0,1.0,1,35,0.027777777777777776,0.35,44,0.0,0.0,0.0,0.0,0.14516236581946343
deletion,0.0,0.7,,overlap,0.1,0.5,44,33,False,0.15107427352486774,0.15114154743922603,0.0,0.708029197080292,0.2968036529680365,False,True,0,0,1.0,8,35,0.18604651162790697,0.25,52,0.0,0.0,0.0,0.0,0.21198605410361493
deletion,0.0,0.7,,overlap,0.1,0.5,44,34,False,0.1445557051436508,0.14460616057941952,0.0,0.7183098591549296,0.29333333333333333,False,True,0,0,1.0,4,36,0.1,0.25,56,0.0,0.0,0.0,0.0,0.12899950981534217
deletion,0.0,0.7,,overlap,0.1,0.5,44,35,False,0.1396667788577381,0.13970462043456464,0.0,0.7,0.3034188034188034,False,True,0,0,1.0,1,40,0.024390243902439025,0.25,57,0.0,0.0,0.0,0.0,0.08200772881586313
deletion,0.0,0.7,,overlap,0.1,0.5,44,36,False,0.13600008414330358,0.13602846532592347,0.0,0.7019867549668874,0.301255230125523,False,True,0,0,1.0,3,37,0.075,0.15,60,0.0,0.0,0.0,0.0,0.07745957936296852
deletion,0.0,0.7,,overlap,0.1,0.5,44,37,False,0.12075006310747768,0.1207713489944426,0.0,0.7096774193548387,0.29508196721311475,False,True,0,0,1.0,0,40,0.0,0.15,60,0.0,0.0,0.0,0.0,0.05627860818724301
deletion,0.0,0.7,,overlap,0.1,0.5,44,38,False,0.10931254733060827,0.10932851174583195,0.0,0.7151898734177216,0.296,False,True,0,0,1.0,0,43,0.0,0.15,60,0.0,0.0,0.0,0.0,0.10018750112657963
deletion,0.0,0.7,,overlap,0.1,0.5,44,39,False,0.1007344104979562,0.10074638380937397,0.0,0.7116564417177914,0.296875,False,True,0,0,1.0,1,39,0.025,0.15,61,0.0,0.0,0.0,0.0,0.08134349117744603
deletion,0.0,0.7,,overlap,0.1,0.5,45,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.2,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,0.1,0.5,45,1,False,0.0,0.0,0.35294117647058826,0.35294117647058826,0.8064516129032258,False,True,0,0,0.2,0,41,0.0,0.0,0,0.0,0.0,0.0,0.0,0.16451749999999998
deletion,0.0,0.7,,overlap,0.1,0.5,45,2,False,0.08823529411764706,0.08823529411764706,0.3888888888888889,0.3888888888888889,0.7575757575757576,False,True,0,0,0.4,0,46,0.0,0.0,0,0.0,0.0,0.0,0.0,0.06496831685749997
deletion,0.0,0.7,,overlap,0.1,0.5,45,3,False,0.16339869281045752,0.16339869281045752,0.45,0.47619047619047616,0.6756756756756757,False,True,0,0,0.5,2,41,0.046511627906976744,1.0,2,0.0,0.0,0.0,0.0,0.04576640000712
deletion,0.0,0.7,,overlap,0.1,0.5,45,4,False,0.26451330532212886,0.30379901960784317,0.45,0.5217391304347826,0.6097560975609756,False,True,0,0,0.7,0,35,0.0,1.0,2,0.0,0.0,0.0,0.0,0.1075407765607603
deletion,0.0,0.7,,overlap,0.1,0.5,45,5,False,0.3599921218487395,0.40909926470588237,0.45,0.5217391304347826,0.5952380952380952,False,True,0,0,0.8,1,41,0.023809523809523808,0.6666666666666666,3,0.0,0.0,0.0,0.0,0.1943841732609513
deletion,0.0,0.7,,overlap,0.1,0.5,45,6,False,0.40570837710084034,0.4464077818627451,0.4,0.5384615384615384,0.5416666666666666,False,True,0,0,0.9,1,39,0.025,0.5,4,0.0,0.0,0.0,0.0,0.16802337646629734
deletion,0.0,0.7,,overlap,0.1,0.5,45,7,False,0.4149955685399159,0.44730583639705884,0.35,0.5517241379310345,0.5192307692307693,False,True,0,0,1.0,3,42,0.06666666666666667,0.42857142857142855,7,0.0,0.0,0.0,0.0,0.13505909053443896
deletion,0.0,0.7,,overlap,0.1,0.5,45,8,False,0.40856810497636553,0.4328008058692227,0.3,0.5625,0.49122807017543857,False,True,0,0,1.0,0,44,0.0,0.42857142857142855,7,0.0,0.0,0.0,0.0,0.1142963332118908
deletion,0.0,0.7,,overlap,0.1,0.5,45,9,False,0.3974975073037027,0.4156720329733456,0.35,0.6,0.4444444444444444,False,True,0,0,1.0,0,37,0.0,0.42857142857142855,7,0.0,0.0,0.0,0.0,0.08434610856180365
deletion,0.0,0.7,,overlap,0.1,0.5,45,10,False,0.3954445590492056,0.40907545330143774,0.3,0.6341463414634146,0.42028985507246375,False,True,0,0,1.0,1,41,0.023809523809523808,0.375,8,0.0,0.0,0.0,0.0,0.10229910760225061
deletion,0.0,0.7,,overlap,0.1,0.5,45,11,False,0.38095841928690416,0.3911815899760783,0.3,0.6444444444444445,0.410958904109589,False,True,0,0,1.0,0,40,0.0,0.375,8,0.0,0.0,0.0,0.0,0.0929778054075037
deletion,0.0,0.7,,overlap,0.1,0.5,45,12,False,0.37009381446517814,0.37776119248205875,0.3,0.6666666666666666,0.38961038961038963,False,True,0,0,1.0,0,46,0.0,0.375,8,0.0,0.0,0.0,0.0,0.09961325834799259
deletion,0.0,0.7,,overlap,0.1,0.5,45,13,False,0.3619453608488836,0.36769589436154404,0.3,0.6862745098039216,0.3780487804878049,False,True,0,0,1.0,3,35,0.07894736842105263,0.5454545454545454,11,0.0,0.0,0.0,0.0,0.15929444572725712
deletion,0.0,0.7,,overlap,0.1,0.5,45,14,False,0.3771408388184809,0.3814537389529762,0.3,0.7037037037037037,0.375,False,True,0,0,1.0,1,38,0.02564102564102564,0.5833333333333334,12,0.0,0.0,0.0,0.0,0.1455426832230767
deletion,0.0,0.7,,overlap,0.1,0.5,45,15,False,0.3932722957805273,0.3965069708813988,0.25,0.7017543859649122,0.3617021276595745,False,True,0,0,1.0,3,46,0.061224489795918366,0.5333333333333333,15,0.0,0.0,0.0,0.0,0.17557090525912794
deletion,0.0,0.7,,overlap,0.1,0.5,45,16,False,0.3928708885020621,0.39529689482771574,0.25,0.7068965517241379,0.3541666666666667,False,True,0,0,1.0,1,49,0.02,0.5,16,0.0,0.0,0.0,0.0,0.10457653591481364
deletion,0.0,0.7,,overlap,0.1,0.5,45,17,False,0.3884031663765466,0.3902226711207868,0.2,0.7096774193548387,0.35,False,True,0,0,1.0,2,41,0.046511627906976744,0.4444444444444444,18,0.0,0.0,0.0,0.0,0.10795011825564868
deletion,0.0,0.7,,overlap,0.1,0.5,45,18,False,0.3718579303379655,0.37322255889614564,0.15,0.7121212121212122,0.34615384615384615,False,True,0,0,1.0,0,44,0.0,0.4444444444444444,18,0.0,0.0,0.0,0.0,0.07243543407284285
deletion,0.0,0.7,,overlap,0.1,0.5,45,19,False,0.35319900330902965,0.3542224747276648,0.05,0.704225352112676,0.35135135135135137,False,True,0,0,1.0,3,34,0.08108108108108109,0.45,21,0.0,0.0,0.0,0.0,0.15855296125008028
deletion,0.0,0.7,,overlap,0.1,0.5,45,20,False,0.32739925248177226,0.32816685604574863,0.05,0.7162162162162162,0.33620689655172414,False,True,0,0,1.0,1,40,0.024390243902439025,0.4,22,0.0,0.0,0.0,0.0,0.08224452157802656
deletion,0.0,0.7,,overlap,0.1,0.5,45,21,False,0.3017994393613292,0.3023751420343115,0.05,0.7272727272727273,0.3277310924369748,False,True,0,0,1.0,2,38,0.05,0.5,24,0.0,0.0,0.0,0.0,0.16534370632576736
deletion,0.0,0.7,,overlap,0.1,0.5,45,22,False,0.2950995795209969,0.2955313565257336,0.05,0.7341772151898734,0.3252032520325203,False,True,0,0,1.0,2,40,0.047619047619047616,0.45,26,0.0,0.0,0.0,0.0,0.08869894888620185
deletion,0.0,0.7,,overlap,0.1,0.5,45,23,False,0.28382468464074767,0.2841485173943002,0.05,0.7439024390243902,0.31496062992125984,False,True,0,0,1.0,2,41,0.046511627906976744,0.45,28,0.0,0.0,0.0,0.0,0.08697945530680713
deletion,0.0,0.7,,overlap,0.1,0.5,45,24,False,0.27536851348056074,0.27561138804572516,0.05,0.7386363636363636,0.31343283582089554,False,True,0,0,1.0,2,34,0.05555555555555555,0.4,30,0.0,0.0,0.0,0.0,0.12568579297345475
deletion,0.0,0.7,,overlap,0.1,0.5,45,25,False,0.2627763851104206,0.2629585410342939,0.05,0.7311827956989247,0.3146853146853147,False,True,0,0,1.0,1,34,0.02857142857142857,0.35,31,0.0,0.0,0.0,0.0,0.08298384962711759
deletion,0.0,0.7,,overlap,0.1,0.5,45,26,False,0.24708228883281544,0.24721890577572042,0.05,0.7319587628865979,0.31125827814569534,False,True,0,0,1.0,3,37,0.075,0.35,34,0.0,0.0,0.0,0.0,0.1086192836289058
deletion,0.0,0.7,,overlap,0.1,0.5,45,27,False,0.23531171662461156,0.23541417933179032,0.05,0.7346938775510204,0.3096774193548387,False,True,0,0,1.0,0,45,0.0,0.35,34,0.0,0.0,0.0,0.0,0.11871601158732654
deletion,0.0,0.7,,overlap,0.1,0.5,45,28,False,0.22648378746845868,0.22656063449884273,0.0,0.7352941176470589,0.30625,False,True,0,0,1.0,2,36,0.05263157894736842,0.45,36,0.0,0.0,0.0,0.0,0.1200545186839
deletion,0.0,0.7,,overlap,0.1,0.5,45,29,False,0.22611284060134398,0.22617047587413205,0.0,0.7307692307692307,0.30538922155688625,False,True,0,0,1.0,1,40,0.024390243902439025,0.45,37,0.0,0.0,0.0,0.0,0.1045496453552411
deletion,0.0,0.7,,overlap,0.1,0.5,45,30,False,0.225834630451008,0.22587785690559903,0.0,0.7358490566037735,0.29651162790697677,False,True,0,0,1.0,2,40,0.047619047619047616,0.5,39,0.0,0.0,0.0,0.0,0.09647640623117382
deletion,0.0,0.7,,overlap,0.1,0.5,45,31,False,0.231875972838256,0.23190839267919927,0.0,0.7431192660550459,0.2905027932960894,False,True,0,0,1.0,4,40,0.09090909090909091,0.55,43,0.0,0.0,0.0,0.0,0.10556571068071427
deletion,0.0,0.7,,overlap,0.1,0.5,45,32,False,0.242656979628692,0.24268129450939946,0.0,0.7387387387387387,0.28804347826086957,False,True,0,0,1.0,5,42,0.10638297872340426,0.55,48,0.0,0.0,0.0,0.0,0.11152929959262647
deletion,0.0,0.7,,overlap,0.1,0.5,45,33,False,0.25074273472151903,0.2507609708820496,0.0,0.7456140350877193,0.28272251308900526,False,True,0,0,1.0,1,38,0.02564102564102564,0.55,49,0.0,0.0,0.0,0.0,0.12760787025695414
deletion,0.0,0.7,,overlap,0.1,0.5,45,34,False,0.25680705104113927,0.2568207281615372,0.0,0.75,0.27692307692307694,False,True,0,0,1.0,4,40,0.09090909090909091,0.45,53,0.0,0.0,0.0,0.0,0.0961659192629715
deletion,0.0,0.7,,overlap,0.1,0.5,45,35,False,0.24885528828085443,0.24886554612115291,0.0,0.7521367521367521,0.27638190954773867,False,True,0,0,1.0,1,41,0.023809523809523808,0.45,54,0.0,0.0,0.0,0.0,0.08879884506498689
deletion,0.0,0.7,,overlap,0.1,0.5,45,36,False,0.2428914662106408,0.2428991595908647,0.0,0.7603305785123967,0.2696078431372549,False,True,0,0,1.0,3,38,0.07317073170731707,0.4,57,0.0,0.0,0.0,0.0,0.1207689277414417
deletion,0.0,0.7,,overlap,0.1,0.5,45,37,False,0.23216859965798062,0.23217436969314853,0.0,0.7401574803149606,0.27699530516431925,False,True,0,0,1.0,1,34,0.02857142857142857,0.4,58,0.0,0.0,0.0,0.0,0.0686629639345154
deletion,0.0,0.7,,overlap,0.1,0.5,45,38,False,0.22412644974348547,0.22413077726986141,0.0,0.7461538461538462,0.2706422018348624,False,True,0,0,1.0,2,42,0.045454545454545456,0.4,60,0.0,0.0,0.0,0.0,0.0830016394903297
deletion,0.0,0.7,,overlap,0.1,0.5,45,39,False,0.21809483730761411,0.21809808295239608,0.0,0.7443609022556391,0.2702702702702703,False,True,0,0,1.0,0,40,0.0,0.4,60,0.0,0.0,0.0,0.0,0.08332277088944948
deletion,0.0,0.7,,overlap,0.1,0.5,46,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,0.1,0.5,46,1,False,0.0,0.0,0.2,0.2,0.8333333333333334,False,True,0,0,0.2,0,46,0.0,0.0,0,0.0,0.0,0.0,0.0,0.12004999999999996
deletion,0.0,0.7,,overlap,0.1,0.5,46,2,False,0.05,0.05,0.2857142857142857,0.2857142857142857,0.7666666666666667,False,True,0,0,0.3,1,39,0.025,1.0,1,0.0,0.0,0.0,0.0,0.05000082499999998
deletion,0.0,0.7,,overlap,0.1,0.5,46,3,False,0.13443877551020408,0.1982142857142857,0.3333333333333333,0.3333333333333333,0.7058823529411765,False,True,0,0,0.5,0,38,0.0,1.0,1,0.0,0.0,0.0,0.0,0.08952263962141499
deletion,0.0,0.7,,overlap,0.1,0.5,46,4,False,0.23178146258503401,0.31532738095238094,0.5,0.5238095238095238,0.5853658536585366,False,True,0,0,0.6,1,31,0.03125,0.5,2,0.0,0.0,0.0,0.0,0.18077349393185368
deletion,0.0,0.7,,overlap,0.1,0.5,46,5,False,0.2988360969387755,0.3614955357142857,0.5,0.5454545454545454,0.5581395348837209,False,True,0,0,0.7,2,44,0.043478260869565216,0.5,4,0.0,0.0,0.0,0.0,0.04278251620451204
deletion,0.0,0.7,,overlap,0.1,0.5,46,6,False,0.3491270727040816,0.3961216517857143,0.5,0.5833333333333334,0.5106382978723404,False,True,0,0,0.7,2,45,0.0425531914893617,0.3333333333333333,6,0.0,0.0,0.0,0.0,0.1304163761313972
deletion,0.0,0.7,,overlap,0.1,0.5,46,7,False,0.3719643521471088,0.4012579055059524,0.5,0.6,0.48,False,True,0,0,0.7,0,48,0.0,0.3333333333333333,6,0.0,0.0,0.0,0.0,0.06407716880079337
deletion,0.0,0.7,,overlap,0.1,0.5,46,8,False,0.38909231172937925,0.405110095796131,0.45,0.6071428571428571,0.46296296296296297,False,True,0,0,0.8,1,43,0.022727272727272728,0.42857142857142855,7,0.0,0.0,0.0,0.0,0.18366962693982655
deletion,0.0,0.7,,overlap,0.1,0.5,46,9,False,0.402405968490912,0.4136540004185268,0.35,0.6060606060606061,0.4426229508196721,False,True,0,0,0.9,3,37,0.075,0.5,10,0.0,0.0,0.0,0.0,0.17783376476671256
deletion,0.0,0.7,,overlap,0.1,0.5,46,10,False,0.40537590493961256,0.4164905003138951,0.35,0.6578947368421053,0.40298507462686567,False,True,0,0,1.0,3,38,0.07317073170731707,0.6153846153846154,13,0.0,0.0,0.0,0.0,0.18596346592918267
deletion,0.0,0.7,,overlap,0.1,0.5,46,11,False,0.4247050056277863,0.43304095215849825,0.3,0.6428571428571429,0.3972602739726027,False,True,0,0,1.0,1,40,0.024390243902439025,0.6428571428571429,14,0.0,0.0,0.0,0.0,0.14389288398848415
deletion,0.0,0.7,,overlap,0.1,0.5,46,12,False,0.43638589707798264,0.44263785697601654,0.3,0.6511627906976745,0.38961038961038963,False,True,0,0,1.0,2,41,0.046511627906976744,0.625,16,0.0,0.0,0.0,0.0,0.12273787368258571
deletion,0.0,0.7,,overlap,0.1,0.5,46,13,False,0.442914422808487,0.44760339273201244,0.35,0.6590909090909091,0.375,False,True,0,0,1.0,1,40,0.024390243902439025,0.5882352941176471,17,0.0,0.0,0.0,0.0,0.12931883821641516
deletion,0.0,0.7,,overlap,0.1,0.5,46,14,False,0.4494652288710711,0.4529819563137152,0.35,0.6739130434782609,0.35294117647058826,False,True,0,0,1.0,1,42,0.023255813953488372,0.6111111111111112,18,0.0,0.0,0.0,0.0,0.1001017468343148
deletion,0.0,0.7,,overlap,0.1,0.5,46,15,False,0.4572378105421922,0.4598753561241753,0.35,0.6875,0.34444444444444444,False,True,0,0,1.0,4,40,0.09090909090909091,0.65,22,0.0,0.0,0.0,0.0,0.13077976672415312
deletion,0.0,0.7,,overlap,0.1,0.5,46,16,False,0.46792835790664417,0.46990651709313147,0.35,0.6938775510204082,0.3368421052631579,False,True,0,0,1.0,4,46,0.08,0.65,26,0.0,0.0,0.0,0.0,0.11964725679033048
deletion,0.0,0.7,,overlap,0.1,0.5,46,17,False,0.47594626842998317,0.47742988781984863,0.3,0.6862745098039216,0.33,False,True,0,0,1.0,2,41,0.046511627906976744,0.65,28,0.0,0.0,0.0,0.0,0.12682860407277452
deletion,0.0,0.7,,overlap,0.1,0.5,46,18,False,0.47570970132248735,0.4768224158648865,0.2,0.660377358490566,0.33980582524271846,False,True,0,0,1.0,4,44,0.08333333333333333,0.65,32,0.0,0.0,0.0,0.0,0.14715317462194527
deletion,0.0,0.7,,overlap,0.1,0.5,46,19,False,0.4630322759918655,0.4638668118986649,0.15,0.6607142857142857,0.33636363636363636,False,True,0,0,1.0,2,41,0.046511627906976744,0.6,34,0.0,0.0,0.0,0.0,0.13012313481706644
deletion,0.0,0.7,,overlap,0.1,0.5,46,20,False,0.44102420699389916,0.4416501089239987,0.15,0.6779661016949152,0.3274336283185841,False,True,0,0,1.0,6,30,0.16666666666666666,0.65,40,0.0,0.0,0.0,0.0,0.11351781538853631
deletion,0.0,0.7,,overlap,0.1,0.5,46,21,False,0.4307681552454244,0.431237581692999,0.15,0.6833333333333333,0.3220338983050847,False,True,0,0,1.0,2,38,0.05,0.7,42,0.0,0.0,0.0,0.0,0.12915288059740004
deletion,0.0,0.7,,overlap,0.1,0.5,46,22,False,0.42932611643406826,0.42967818626974924,0.15,0.703125,0.312,False,True,0,0,1.0,5,37,0.11904761904761904,0.7,47,0.0,0.0,0.0,0.0,0.10956971930990214
deletion,0.0,0.7,,overlap,0.1,0.5,46,23,False,0.4282445873255512,0.42850863970231196,0.1,0.7014925373134329,0.31297709923664124,False,True,0,0,1.0,3,36,0.07692307692307693,0.75,50,0.0,0.0,0.0,0.0,0.11954088740952906
deletion,0.0,0.7,,overlap,0.1,0.5,46,24,False,0.42743344049416343,0.427631479776734,0.1,0.7101449275362319,0.29927007299270075,False,True,0,0,1.0,6,39,0.13333333333333333,0.8,56,0.0,0.0,0.0,0.0,0.1321129553133081
deletion,0.0,0.7,,overlap,0.1,0.5,46,25,False,0.4330750803706226,0.4332236098325505,0.1,0.7222222222222222,0.2916666666666667,False,True,0,0,1.0,6,38,0.13636363636363635,0.7,62,0.0,0.0,0.0,0.0,0.09165829291645741
deletion,0.0,0.7,,overlap,0.1,0.5,46,26,False,0.42480631027796684,0.4249177073744128,0.1,0.7236842105263158,0.29333333333333333,False,True,0,0,1.0,5,40,0.1111111111111111,0.85,67,0.0,0.0,0.0,0.0,0.12195183860133826
deletion,0.0,0.7,,overlap,0.1,0.5,46,27,False,0.4373547327084752,0.4374382805308096,0.1,0.7341772151898734,0.2838709677419355,False,True,0,0,1.0,3,37,0.075,0.8,70,0.0,0.0,0.0,0.0,0.13632144030530166
deletion,0.0,0.7,,overlap,0.1,0.5,46,28,False,0.44051604953135637,0.4405787103981072,0.05,0.7349397590361446,0.2839506172839506,False,True,0,0,1.0,1,36,0.02702702702702703,0.8,71,0.0,0.0,0.0,0.0,0.11721316530733512
deletion,0.0,0.7,,overlap,0.1,0.5,46,29,False,0.4366370371485173,0.4366840327985804,0.0,0.7303370786516854,0.28402366863905326,False,True,0,0,1.0,3,32,0.08571428571428572,0.8,74,0.0,0.0,0.0,0.0,0.17763644240040802
deletion,0.0,0.7,,overlap,0.1,0.5,46,30,False,0.42747777786138796,0.42751302459893537,0.0,0.7391304347826086,0.28,False,True,0,0,1.0,2,39,0.04878048780487805,0.8,76,0.0,0.0,0.0,0.0,0.08525819040554247
deletion,0.0,0.7,,overlap,0.1,0.5,46,31,False,0.420608333396041,0.42063476844920156,0.0,0.7446808510638298,0.2692307692307692,False,True,0,0,1.0,7,34,0.17073170731707318,0.75,83,0.0,0.0,0.0,0.0,0.09586876750257893
deletion,0.0,0.7,,overlap,0.1,0.5,46,32,False,0.40920625004703076,0.40922607633690117,0.0,0.7525773195876289,0.2708333333333333,False,True,0,0,1.0,4,36,0.1,0.65,87,0.0,0.0,0.0,0.0,0.11658925379322034
deletion,0.0,0.7,,overlap,0.1,0.5,46,33,False,0.3881546875352731,0.3881695572526759,0.0,0.7549019607843137,0.26903553299492383,False,True,0,0,1.0,3,44,0.06382978723404255,0.7,90,0.0,0.0,0.0,0.0,0.1235840001012534
deletion,0.0,0.7,,overlap,0.1,0.5,46,34,False,0.3786160156514548,0.3786271679395069,0.0,0.75,0.26732673267326734,False,True,0,0,1.0,2,38,0.05,0.65,92,0.0,0.0,0.0,0.0,0.11606048625007392
deletion,0.0,0.7,,overlap,0.1,0.5,46,35,False,0.3652120117385911,0.36522037595463014,0.0,0.7387387387387387,0.2714285714285714,False,True,0,0,1.0,1,39,0.025,0.6,93,0.0,0.0,0.0,0.0,0.09262152294400637
deletion,0.0,0.7,,overlap,0.1,0.5,46,36,False,0.3489090088039433,0.3489152819659726,0.0,0.7456140350877193,0.2651162790697674,False,True,0,0,1.0,4,34,0.10526315789473684,0.5,97,0.0,0.0,0.0,0.0,0.12254166904306014
deletion,0.0,0.7,,overlap,0.1,0.5,46,37,False,0.32418175660295745,0.32418646147447944,0.0,0.7478991596638656,0.2669683257918552,False,True,0,0,1.0,1,32,0.030303030303030304,0.5,98,0.0,0.0,0.0,0.0,0.08245284629030424
deletion,0.0,0.7,,overlap,0.1,0.5,46,38,False,0.3056363174522181,0.3056398461058596,0.0,0.7419354838709677,0.27074235807860264,False,True,0,0,1.0,2,40,0.047619047619047616,0.55,100,0.0,0.0,0.0,0.0,0.12822685353911045
deletion,0.0,0.7,,overlap,0.1,0.5,46,39,False,0.2979772380891636,0.2979798845793947,0.0,0.7480314960629921,0.26956521739130435,False,True,0,0,1.0,5,42,0.10638297872340426,0.55,105,0.0,0.0,0.0,0.0,0.13271329365249657
deletion,0.0,0.7,,overlap,0.1,0.5,47,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
deletion,0.0,0.7,,overlap,0.1,0.5,47,1,False,0.0,0.0,0.2857142857142857,0.2857142857142857,0.8148148148148148,False,True,0,0,0.2,1,37,0.02631578947368421,1.0,1,0.0,0.0,0.0,0.0,0.04117714999999998
deletion,0.0,0.7,,overlap,0.1,0.5,47,2,False,0.08418367346938774,0.1607142857142857,0.3157894736842105,0.3157894736842105,0.7647058823529411,False,True,0,0,0.2,0,37,0.0,1.0,1,0.0,0.0,0.0,0.0,0.37992222526017494
deletion,0.0,0.7,,overlap,0.1,0.5,47,3,False,0.1543031686358754,0.28500939849624063,0.35,0.38095238095238093,0.6585365853658537,False,True,0,0,0.2,1,36,0.02702702702702703,0.5,2,0.0,0.0,0.0,0.0,0.09077738646602078
deletion,0.0,0.7,,overlap,0.1,0.5,47,4,False,0.20590594790547798,0.32000704887218046,0.35,0.48,0.5714285714285714,False,True,0,0,0.3,0,38,0.0,0.5,2,0.0,0.0,0.0,0.0,0.015256955343344111
deletion,0.0,0.7,,overlap,0.1,0.5,47,5,False,0.2446080323576799,0.34625528665413535,0.35,0.5,0.56,False,True,0,0,0.3,0,44,0.0,0.5,2,0.0,0.0,0.0,0.0,0.007465355501555659
deletion,0.0,0.7,,overlap,0.1,0.5,47,6,False,0.27363459569683135,0.36594146499060154,0.3,0.5483870967741935,0.5178571428571429,False,True,0,0,0.4,0,39,0.0,0.5,2,0.0,0.0,0.0,0.0,0.11837360234607051
deletion,0.0,0.7,,overlap,0.1,0.5,47,7,False,0.28736880391548064,0.37445609874295116,0.25,0.5588235294117647,0.5081967213114754,False,True,0,0,0.4,2,43,0.044444444444444446,0.25,4,0.0,0.0,0.0,0.0,0.06522003529557187
deletion,0.0,0.7,,overlap,0.1,0.5,47,8,False,0.27802660293661047,0.3433420740572134,0.1,0.5384615384615384,0.5151515151515151,False,True,0,0,0.5,0,43,0.0,0.25,4,0.0,0.0,0.0,0.0,0.23352111624255273
deletion,0.0,0.7,,overlap,0.1,0.5,47,9,False,0.24155566648817217,0.30125655554291003,0.05,0.5476190476190477,0.4931506849315068,False,True,0,0,0.6,1,40,0.024390243902439025,0.4,5,0.0,0.0,0.0,0.0,0.06891232083784206
deletion,0.0,0.7,,overlap,0.1,0.5,47,10,False,0.21866674986612913,0.28219241665718253,0.0,0.5434782608695652,0.4810126582278481,False,True,0,0,0.6,2,40,0.047619047619047616,0.42857142857142855,7,0.0,0.0,0.0,0.0,0.19738875212499382
deletion,0.0,0.7,,overlap,0.1,0.5,47,11,False,0.19461230729755605,0.26521574106431545,0.0,0.5531914893617021,0.4588235294117647,False,True,0,0,0.7,3,46,0.061224489795918366,0.6,10,0.0,0.0,0.0,0.0,0.13298478542945594
deletion,0.0,0.7,,overlap,0.1,0.5,47,12,False,0.1995306590445956,0.2739118057982366,0.0,0.5714285714285714,0.43820224719101125,False,True,0,0,0.8,3,40,0.06976744186046512,0.5384615384615384,13,0.0,0.0,0.0,0.0,0.11737874491333947
deletion,0.0,0.7,,overlap,0.1,0.5,47,13,False,0.2073403019757544,0.27274154665636974,0.0,0.5686274509803921,0.41836734693877553,False,True,0,0,0.8,3,38,0.07317073170731707,0.625,16,0.0,0.0,0.0,0.0,0.11227838207172106
deletion,0.0,0.7,,overlap,0.1,0.5,47,14,False,0.2224695121961015,0.2826811599922773,0.0,0.5892857142857143,0.39622641509433965,False,True,0,0,0.8,5,34,0.1282051282051282,0.65,21,0.0,0.0,0.0,0.0,0.09815919211140466
deletion,0.0,0.7,,overlap,0.1,0.5,47,15,False,0.23649499128993326,0.293260869994208,0.0,0.5901639344262295,0.39285714285714285,False,True,0,0,1.0,0,41,0.0,0.65,21,0.0,0.0,0.0,0.0,0.11879714177048259
